showSelected1	ymin	ymax	xmin	xmax
125	0	23	4.55	5.45
125	0	15	5.55	6.45
125	0	12	6.55	7.45
125	0	7	7.55	8.45
126	0	11	0.55	1.45
126	0	13	1.55	2.45
126	0	8	2.55	3.45
126	0	21	3.55	4.45
126	0	23	4.55	5.45
126	0	15	5.55	6.45
126	0	12	6.55	7.45
126	0	7	7.55	8.45
127	0	11	0.55	1.45
127	0	13	1.55	2.45
127	0	8	2.55	3.45
127	0	21	3.55	4.45
127	0	23	4.55	5.45
127	0	15	5.55	6.45
127	0	13	6.55	7.45
127	0	7	7.55	8.45
128	0	11	0.55	1.45
128	0	13	1.55	2.45
128	0	8	2.55	3.45
128	0	21	3.55	4.45
128	0	23	4.55	5.45
128	0	15	5.55	6.45
128	0	13	6.55	7.45
128	0	8	7.55	8.45
129	0	11	0.55	1.45
129	0	13	1.55	2.45
129	0	8	2.55	3.45
129	0	21	3.55	4.45
129	0	23	4.55	5.45
129	0	16	5.55	6.45
129	0	13	6.55	7.45
129	0	8	7.55	8.45
130	0	12	0.55	1.45
130	0	13	1.55	2.45
130	0	8	2.55	3.45
130	0	21	3.55	4.45
130	0	23	4.55	5.45
130	0	16	5.55	6.45
130	0	13	6.55	7.45
130	0	8	7.55	8.45
131	0	12	0.55	1.45
131	0	13	1.55	2.45
131	0	8	2.55	3.45
131	0	22	3.55	4.45
131	0	23	4.55	5.45
131	0	16	5.55	6.45
131	0	13	6.55	7.45
131	0	8	7.55	8.45
132	0	12	0.55	1.45
132	0	13	1.55	2.45
132	0	8	2.55	3.45
132	0	22	3.55	4.45
132	0	23	4.55	5.45
132	0	17	5.55	6.45
132	0	13	6.55	7.45
132	0	8	7.55	8.45
133	0	12	0.55	1.45
133	0	13	1.55	2.45
133	0	8	2.55	3.45
133	0	22	3.55	4.45
133	0	23	4.55	5.45
133	0	17	5.55	6.45
133	0	13	6.55	7.45
133	0	9	7.55	8.45
134	0	12	0.55	1.45
134	0	13	1.55	2.45
134	0	8	2.55	3.45
134	0	23	3.55	4.45
134	0	23	4.55	5.45
134	0	17	5.55	6.45
134	0	13	6.55	7.45
134	0	9	7.55	8.45
135	0	12	0.55	1.45
135	0	13	1.55	2.45
135	0	8	2.55	3.45
135	0	23	3.55	4.45
135	0	24	4.55	5.45
135	0	17	5.55	6.45
135	0	13	6.55	7.45
135	0	9	7.55	8.45
136	0	12	0.55	1.45
136	0	13	1.55	2.45
136	0	8	2.55	3.45
136	0	24	3.55	4.45
136	0	24	4.55	5.45
136	0	17	5.55	6.45
136	0	13	6.55	7.45
136	0	9	7.55	8.45
137	0	13	0.55	1.45
137	0	13	1.55	2.45
137	0	8	2.55	3.45
137	0	24	3.55	4.45
137	0	24	4.55	5.45
137	0	17	5.55	6.45
137	0	13	6.55	7.45
137	0	9	7.55	8.45
138	0	13	0.55	1.45
138	0	13	1.55	2.45
138	0	9	2.55	3.45
138	0	24	3.55	4.45
138	0	24	4.55	5.45
138	0	17	5.55	6.45
138	0	13	6.55	7.45
138	0	9	7.55	8.45
139	0	13	0.55	1.45
139	0	13	1.55	2.45
139	0	9	2.55	3.45
139	0	25	3.55	4.45
139	0	24	4.55	5.45
139	0	17	5.55	6.45
139	0	13	6.55	7.45
139	0	9	7.55	8.45
140	0	13	0.55	1.45
140	0	13	1.55	2.45
140	0	9	2.55	3.45
140	0	25	3.55	4.45
140	0	25	4.55	5.45
140	0	17	5.55	6.45
140	0	13	6.55	7.45
140	0	9	7.55	8.45
141	0	13	0.55	1.45
141	0	14	1.55	2.45
141	0	9	2.55	3.45
141	0	25	3.55	4.45
141	0	25	4.55	5.45
141	0	17	5.55	6.45
141	0	13	6.55	7.45
141	0	9	7.55	8.45
142	0	13	0.55	1.45
142	0	14	1.55	2.45
142	0	9	2.55	3.45
142	0	25	3.55	4.45
142	0	25	4.55	5.45
142	0	18	5.55	6.45
142	0	13	6.55	7.45
142	0	9	7.55	8.45
143	0	13	0.55	1.45
143	0	14	1.55	2.45
143	0	9	2.55	3.45
143	0	25	3.55	4.45
143	0	25	4.55	5.45
143	0	19	5.55	6.45
143	0	13	6.55	7.45
143	0	9	7.55	8.45
144	0	13	0.55	1.45
144	0	14	1.55	2.45
144	0	9	2.55	3.45
144	0	25	3.55	4.45
144	0	25	4.55	5.45
144	0	20	5.55	6.45
144	0	13	6.55	7.45
144	0	9	7.55	8.45
145	0	13	0.55	1.45
145	0	14	1.55	2.45
145	0	9	2.55	3.45
145	0	25	3.55	4.45
145	0	25	4.55	5.45
145	0	20	5.55	6.45
145	0	14	6.55	7.45
145	0	9	7.55	8.45
146	0	13	0.55	1.45
146	0	14	1.55	2.45
146	0	9	2.55	3.45
146	0	25	3.55	4.45
146	0	25	4.55	5.45
146	0	21	5.55	6.45
146	0	14	6.55	7.45
146	0	9	7.55	8.45
147	0	13	0.55	1.45
147	0	14	1.55	2.45
147	0	9	2.55	3.45
147	0	25	3.55	4.45
147	0	26	4.55	5.45
147	0	21	5.55	6.45
147	0	14	6.55	7.45
147	0	9	7.55	8.45
148	0	13	0.55	1.45
148	0	14	1.55	2.45
148	0	9	2.55	3.45
148	0	26	3.55	4.45
148	0	26	4.55	5.45
148	0	21	5.55	6.45
148	0	14	6.55	7.45
148	0	9	7.55	8.45
149	0	13	0.55	1.45
149	0	14	1.55	2.45
149	0	9	2.55	3.45
149	0	26	3.55	4.45
149	0	27	4.55	5.45
149	0	21	5.55	6.45
149	0	14	6.55	7.45
149	0	9	7.55	8.45
150	0	13	0.55	1.45
150	0	14	1.55	2.45
150	0	9	2.55	3.45
150	0	27	3.55	4.45
150	0	27	4.55	5.45
150	0	21	5.55	6.45
150	0	14	6.55	7.45
150	0	9	7.55	8.45
151	0	13	0.55	1.45
151	0	14	1.55	2.45
151	0	10	2.55	3.45
151	0	27	3.55	4.45
151	0	27	4.55	5.45
151	0	21	5.55	6.45
151	0	14	6.55	7.45
151	0	9	7.55	8.45
152	0	13	0.55	1.45
152	0	14	1.55	2.45
152	0	10	2.55	3.45
152	0	27	3.55	4.45
152	0	27	4.55	5.45
152	0	22	5.55	6.45
152	0	14	6.55	7.45
152	0	9	7.55	8.45
153	0	13	0.55	1.45
153	0	14	1.55	2.45
153	0	10	2.55	3.45
153	0	28	3.55	4.45
153	0	27	4.55	5.45
153	0	22	5.55	6.45
153	0	14	6.55	7.45
153	0	9	7.55	8.45
154	0	13	0.55	1.45
154	0	14	1.55	2.45
154	0	10	2.55	3.45
154	0	28	3.55	4.45
154	0	28	4.55	5.45
154	0	22	5.55	6.45
154	0	14	6.55	7.45
154	0	9	7.55	8.45
155	0	13	0.55	1.45
155	0	14	1.55	2.45
155	0	10	2.55	3.45
155	0	28	3.55	4.45
155	0	29	4.55	5.45
155	0	22	5.55	6.45
155	0	14	6.55	7.45
155	0	9	7.55	8.45
156	0	13	0.55	1.45
156	0	14	1.55	2.45
156	0	10	2.55	3.45
156	0	29	3.55	4.45
156	0	29	4.55	5.45
156	0	22	5.55	6.45
156	0	14	6.55	7.45
156	0	9	7.55	8.45
157	0	13	0.55	1.45
157	0	14	1.55	2.45
157	0	10	2.55	3.45
157	0	29	3.55	4.45
157	0	30	4.55	5.45
157	0	22	5.55	6.45
157	0	14	6.55	7.45
157	0	9	7.55	8.45
158	0	13	0.55	1.45
158	0	14	1.55	2.45
158	0	10	2.55	3.45
158	0	30	3.55	4.45
158	0	30	4.55	5.45
158	0	22	5.55	6.45
158	0	14	6.55	7.45
158	0	9	7.55	8.45
159	0	13	0.55	1.45
159	0	14	1.55	2.45
159	0	10	2.55	3.45
159	0	31	3.55	4.45
159	0	30	4.55	5.45
159	0	22	5.55	6.45
159	0	14	6.55	7.45
159	0	9	7.55	8.45
160	0	13	0.55	1.45
160	0	14	1.55	2.45
160	0	10	2.55	3.45
160	0	31	3.55	4.45
160	0	30	4.55	5.45
160	0	22	5.55	6.45
160	0	14	6.55	7.45
160	0	10	7.55	8.45
161	0	13	0.55	1.45
161	0	14	1.55	2.45
161	0	10	2.55	3.45
161	0	31	3.55	4.45
161	0	30	4.55	5.45
161	0	22	5.55	6.45
161	0	14	6.55	7.45
161	0	11	7.55	8.45
162	0	13	0.55	1.45
162	0	14	1.55	2.45
162	0	10	2.55	3.45
162	0	31	3.55	4.45
162	0	31	4.55	5.45
162	0	22	5.55	6.45
162	0	14	6.55	7.45
162	0	11	7.55	8.45
163	0	13	0.55	1.45
163	0	15	1.55	2.45
163	0	10	2.55	3.45
163	0	31	3.55	4.45
163	0	31	4.55	5.45
163	0	22	5.55	6.45
163	0	14	6.55	7.45
163	0	11	7.55	8.45
164	0	14	0.55	1.45
164	0	15	1.55	2.45
164	0	10	2.55	3.45
164	0	31	3.55	4.45
164	0	31	4.55	5.45
164	0	22	5.55	6.45
164	0	14	6.55	7.45
164	0	11	7.55	8.45
165	0	14	0.55	1.45
165	0	15	1.55	2.45
165	0	10	2.55	3.45
165	0	32	3.55	4.45
165	0	31	4.55	5.45
165	0	22	5.55	6.45
165	0	14	6.55	7.45
165	0	11	7.55	8.45
166	0	14	0.55	1.45
166	0	15	1.55	2.45
166	0	10	2.55	3.45
166	0	32	3.55	4.45
166	0	31	4.55	5.45
166	0	23	5.55	6.45
166	0	14	6.55	7.45
166	0	11	7.55	8.45
167	0	14	0.55	1.45
167	0	15	1.55	2.45
167	0	10	2.55	3.45
167	0	33	3.55	4.45
167	0	31	4.55	5.45
167	0	23	5.55	6.45
167	0	14	6.55	7.45
167	0	11	7.55	8.45
168	0	14	0.55	1.45
168	0	15	1.55	2.45
168	0	10	2.55	3.45
168	0	34	3.55	4.45
168	0	31	4.55	5.45
168	0	23	5.55	6.45
168	0	14	6.55	7.45
168	0	11	7.55	8.45
169	0	14	0.55	1.45
169	0	15	1.55	2.45
169	0	10	2.55	3.45
169	0	34	3.55	4.45
169	0	32	4.55	5.45
169	0	23	5.55	6.45
169	0	14	6.55	7.45
169	0	11	7.55	8.45
170	0	14	0.55	1.45
170	0	15	1.55	2.45
170	0	10	2.55	3.45
170	0	34	3.55	4.45
170	0	33	4.55	5.45
170	0	23	5.55	6.45
170	0	14	6.55	7.45
170	0	11	7.55	8.45
171	0	15	0.55	1.45
171	0	15	1.55	2.45
171	0	10	2.55	3.45
171	0	34	3.55	4.45
171	0	33	4.55	5.45
171	0	23	5.55	6.45
171	0	14	6.55	7.45
171	0	11	7.55	8.45
172	0	15	0.55	1.45
172	0	15	1.55	2.45
172	0	10	2.55	3.45
172	0	34	3.55	4.45
172	0	33	4.55	5.45
172	0	24	5.55	6.45
172	0	14	6.55	7.45
172	0	11	7.55	8.45
173	0	15	0.55	1.45
173	0	15	1.55	2.45
173	0	10	2.55	3.45
173	0	34	3.55	4.45
173	0	34	4.55	5.45
173	0	24	5.55	6.45
173	0	14	6.55	7.45
173	0	11	7.55	8.45
174	0	15	0.55	1.45
174	0	15	1.55	2.45
174	0	11	2.55	3.45
174	0	34	3.55	4.45
174	0	34	4.55	5.45
174	0	24	5.55	6.45
174	0	14	6.55	7.45
174	0	11	7.55	8.45
175	0	15	0.55	1.45
175	0	15	1.55	2.45
175	0	11	2.55	3.45
175	0	34	3.55	4.45
175	0	34	4.55	5.45
175	0	24	5.55	6.45
175	0	15	6.55	7.45
175	0	11	7.55	8.45
176	0	15	0.55	1.45
176	0	15	1.55	2.45
176	0	12	2.55	3.45
176	0	34	3.55	4.45
176	0	34	4.55	5.45
176	0	24	5.55	6.45
176	0	15	6.55	7.45
176	0	11	7.55	8.45
177	0	15	0.55	1.45
177	0	15	1.55	2.45
177	0	12	2.55	3.45
177	0	34	3.55	4.45
177	0	34	4.55	5.45
177	0	24	5.55	6.45
177	0	15	6.55	7.45
177	0	12	7.55	8.45
178	0	15	0.55	1.45
178	0	15	1.55	2.45
178	0	12	2.55	3.45
178	0	35	3.55	4.45
178	0	34	4.55	5.45
178	0	24	5.55	6.45
178	0	15	6.55	7.45
178	0	12	7.55	8.45
179	0	15	0.55	1.45
179	0	16	1.55	2.45
179	0	12	2.55	3.45
179	0	35	3.55	4.45
179	0	34	4.55	5.45
179	0	24	5.55	6.45
179	0	15	6.55	7.45
179	0	12	7.55	8.45
180	0	15	0.55	1.45
180	0	17	1.55	2.45
180	0	12	2.55	3.45
180	0	35	3.55	4.45
180	0	34	4.55	5.45
180	0	24	5.55	6.45
180	0	15	6.55	7.45
180	0	12	7.55	8.45
181	0	15	0.55	1.45
181	0	17	1.55	2.45
181	0	12	2.55	3.45
181	0	35	3.55	4.45
181	0	35	4.55	5.45
181	0	24	5.55	6.45
181	0	15	6.55	7.45
181	0	12	7.55	8.45
182	0	15	0.55	1.45
182	0	17	1.55	2.45
182	0	12	2.55	3.45
182	0	35	3.55	4.45
182	0	35	4.55	5.45
182	0	24	5.55	6.45
182	0	16	6.55	7.45
182	0	12	7.55	8.45
183	0	15	0.55	1.45
183	0	18	1.55	2.45
183	0	12	2.55	3.45
183	0	35	3.55	4.45
183	0	35	4.55	5.45
183	0	24	5.55	6.45
183	0	16	6.55	7.45
183	0	12	7.55	8.45
184	0	15	0.55	1.45
184	0	18	1.55	2.45
184	0	12	2.55	3.45
184	0	35	3.55	4.45
184	0	36	4.55	5.45
184	0	24	5.55	6.45
184	0	16	6.55	7.45
184	0	12	7.55	8.45
185	0	15	0.55	1.45
185	0	18	1.55	2.45
185	0	12	2.55	3.45
185	0	35	3.55	4.45
185	0	36	4.55	5.45
185	0	25	5.55	6.45
185	0	16	6.55	7.45
185	0	12	7.55	8.45
186	0	15	0.55	1.45
186	0	18	1.55	2.45
186	0	12	2.55	3.45
186	0	35	3.55	4.45
186	0	36	4.55	5.45
186	0	25	5.55	6.45
186	0	17	6.55	7.45
186	0	12	7.55	8.45
187	0	15	0.55	1.45
187	0	18	1.55	2.45
187	0	12	2.55	3.45
187	0	35	3.55	4.45
187	0	36	4.55	5.45
187	0	25	5.55	6.45
187	0	18	6.55	7.45
187	0	12	7.55	8.45
188	0	15	0.55	1.45
188	0	18	1.55	2.45
188	0	12	2.55	3.45
188	0	35	3.55	4.45
188	0	37	4.55	5.45
188	0	25	5.55	6.45
188	0	18	6.55	7.45
188	0	12	7.55	8.45
189	0	15	0.55	1.45
189	0	18	1.55	2.45
189	0	12	2.55	3.45
189	0	36	3.55	4.45
189	0	37	4.55	5.45
189	0	25	5.55	6.45
189	0	18	6.55	7.45
189	0	12	7.55	8.45
190	0	15	0.55	1.45
190	0	19	1.55	2.45
190	0	12	2.55	3.45
190	0	36	3.55	4.45
190	0	37	4.55	5.45
190	0	25	5.55	6.45
190	0	18	6.55	7.45
190	0	12	7.55	8.45
191	0	15	0.55	1.45
191	0	19	1.55	2.45
191	0	13	2.55	3.45
191	0	36	3.55	4.45
191	0	37	4.55	5.45
191	0	25	5.55	6.45
191	0	18	6.55	7.45
191	0	12	7.55	8.45
192	0	15	0.55	1.45
192	0	19	1.55	2.45
192	0	13	2.55	3.45
192	0	36	3.55	4.45
192	0	37	4.55	5.45
192	0	25	5.55	6.45
192	0	19	6.55	7.45
192	0	12	7.55	8.45
193	0	15	0.55	1.45
193	0	19	1.55	2.45
193	0	13	2.55	3.45
193	0	37	3.55	4.45
193	0	37	4.55	5.45
193	0	25	5.55	6.45
193	0	19	6.55	7.45
193	0	12	7.55	8.45
194	0	15	0.55	1.45
194	0	19	1.55	2.45
194	0	14	2.55	3.45
194	0	37	3.55	4.45
194	0	37	4.55	5.45
194	0	25	5.55	6.45
194	0	19	6.55	7.45
194	0	12	7.55	8.45
195	0	15	0.55	1.45
195	0	19	1.55	2.45
195	0	14	2.55	3.45
195	0	37	3.55	4.45
195	0	37	4.55	5.45
195	0	26	5.55	6.45
195	0	19	6.55	7.45
195	0	12	7.55	8.45
196	0	15	0.55	1.45
196	0	19	1.55	2.45
196	0	14	2.55	3.45
196	0	37	3.55	4.45
196	0	37	4.55	5.45
196	0	27	5.55	6.45
196	0	19	6.55	7.45
196	0	12	7.55	8.45
197	0	15	0.55	1.45
197	0	19	1.55	2.45
197	0	14	2.55	3.45
197	0	37	3.55	4.45
197	0	37	4.55	5.45
197	0	28	5.55	6.45
197	0	19	6.55	7.45
197	0	12	7.55	8.45
198	0	15	0.55	1.45
198	0	19	1.55	2.45
198	0	14	2.55	3.45
198	0	37	3.55	4.45
198	0	38	4.55	5.45
198	0	28	5.55	6.45
198	0	19	6.55	7.45
198	0	12	7.55	8.45
199	0	15	0.55	1.45
199	0	19	1.55	2.45
199	0	14	2.55	3.45
199	0	38	3.55	4.45
199	0	38	4.55	5.45
199	0	28	5.55	6.45
199	0	19	6.55	7.45
199	0	12	7.55	8.45
200	0	15	0.55	1.45
200	0	19	1.55	2.45
200	0	14	2.55	3.45
200	0	38	3.55	4.45
200	0	39	4.55	5.45
200	0	28	5.55	6.45
200	0	19	6.55	7.45
200	0	12	7.55	8.45
201	0	15	0.55	1.45
201	0	19	1.55	2.45
201	0	14	2.55	3.45
201	0	38	3.55	4.45
201	0	39	4.55	5.45
201	0	28	5.55	6.45
201	0	20	6.55	7.45
201	0	12	7.55	8.45
202	0	15	0.55	1.45
202	0	20	1.55	2.45
202	0	14	2.55	3.45
202	0	38	3.55	4.45
202	0	39	4.55	5.45
202	0	28	5.55	6.45
202	0	20	6.55	7.45
202	0	12	7.55	8.45
203	0	15	0.55	1.45
203	0	21	1.55	2.45
203	0	14	2.55	3.45
203	0	38	3.55	4.45
203	0	39	4.55	5.45
203	0	28	5.55	6.45
203	0	20	6.55	7.45
203	0	12	7.55	8.45
204	0	15	0.55	1.45
204	0	21	1.55	2.45
204	0	14	2.55	3.45
204	0	39	3.55	4.45
204	0	39	4.55	5.45
204	0	28	5.55	6.45
204	0	20	6.55	7.45
204	0	12	7.55	8.45
205	0	15	0.55	1.45
205	0	21	1.55	2.45
205	0	14	2.55	3.45
205	0	39	3.55	4.45
205	0	40	4.55	5.45
205	0	28	5.55	6.45
205	0	20	6.55	7.45
205	0	12	7.55	8.45
206	0	15	0.55	1.45
206	0	21	1.55	2.45
206	0	15	2.55	3.45
206	0	39	3.55	4.45
206	0	40	4.55	5.45
206	0	28	5.55	6.45
206	0	20	6.55	7.45
206	0	12	7.55	8.45
207	0	15	0.55	1.45
207	0	21	1.55	2.45
207	0	16	2.55	3.45
207	0	39	3.55	4.45
207	0	40	4.55	5.45
207	0	28	5.55	6.45
207	0	20	6.55	7.45
207	0	12	7.55	8.45
208	0	15	0.55	1.45
208	0	22	1.55	2.45
208	0	16	2.55	3.45
208	0	39	3.55	4.45
208	0	40	4.55	5.45
208	0	28	5.55	6.45
208	0	20	6.55	7.45
208	0	12	7.55	8.45
209	0	15	0.55	1.45
209	0	22	1.55	2.45
209	0	16	2.55	3.45
209	0	40	3.55	4.45
209	0	40	4.55	5.45
209	0	28	5.55	6.45
209	0	20	6.55	7.45
209	0	12	7.55	8.45
210	0	15	0.55	1.45
210	0	22	1.55	2.45
210	0	16	2.55	3.45
210	0	41	3.55	4.45
210	0	40	4.55	5.45
210	0	28	5.55	6.45
210	0	20	6.55	7.45
210	0	12	7.55	8.45
211	0	15	0.55	1.45
211	0	22	1.55	2.45
211	0	16	2.55	3.45
211	0	41	3.55	4.45
211	0	40	4.55	5.45
211	0	29	5.55	6.45
211	0	20	6.55	7.45
211	0	12	7.55	8.45
212	0	15	0.55	1.45
212	0	22	1.55	2.45
212	0	16	2.55	3.45
212	0	41	3.55	4.45
212	0	40	4.55	5.45
212	0	30	5.55	6.45
212	0	20	6.55	7.45
212	0	12	7.55	8.45
213	0	15	0.55	1.45
213	0	22	1.55	2.45
213	0	17	2.55	3.45
213	0	41	3.55	4.45
213	0	40	4.55	5.45
213	0	30	5.55	6.45
213	0	20	6.55	7.45
213	0	12	7.55	8.45
214	0	15	0.55	1.45
214	0	22	1.55	2.45
214	0	17	2.55	3.45
214	0	41	3.55	4.45
214	0	40	4.55	5.45
214	0	31	5.55	6.45
214	0	20	6.55	7.45
214	0	12	7.55	8.45
215	0	15	0.55	1.45
215	0	22	1.55	2.45
215	0	17	2.55	3.45
215	0	42	3.55	4.45
215	0	40	4.55	5.45
215	0	31	5.55	6.45
215	0	20	6.55	7.45
215	0	12	7.55	8.45
216	0	15	0.55	1.45
216	0	23	1.55	2.45
216	0	17	2.55	3.45
216	0	42	3.55	4.45
216	0	40	4.55	5.45
216	0	31	5.55	6.45
216	0	20	6.55	7.45
216	0	12	7.55	8.45
217	0	15	0.55	1.45
217	0	23	1.55	2.45
217	0	17	2.55	3.45
217	0	43	3.55	4.45
217	0	40	4.55	5.45
217	0	31	5.55	6.45
217	0	20	6.55	7.45
217	0	12	7.55	8.45
218	0	15	0.55	1.45
218	0	23	1.55	2.45
218	0	18	2.55	3.45
218	0	43	3.55	4.45
218	0	40	4.55	5.45
218	0	31	5.55	6.45
218	0	20	6.55	7.45
218	0	12	7.55	8.45
219	0	15	0.55	1.45
219	0	24	1.55	2.45
219	0	18	2.55	3.45
219	0	43	3.55	4.45
219	0	40	4.55	5.45
219	0	31	5.55	6.45
219	0	20	6.55	7.45
219	0	12	7.55	8.45
220	0	15	0.55	1.45
220	0	24	1.55	2.45
220	0	18	2.55	3.45
220	0	43	3.55	4.45
220	0	40	4.55	5.45
220	0	32	5.55	6.45
220	0	20	6.55	7.45
220	0	12	7.55	8.45
221	0	15	0.55	1.45
221	0	24	1.55	2.45
221	0	18	2.55	3.45
221	0	43	3.55	4.45
221	0	40	4.55	5.45
221	0	32	5.55	6.45
221	0	20	6.55	7.45
221	0	13	7.55	8.45
222	0	15	0.55	1.45
222	0	24	1.55	2.45
222	0	18	2.55	3.45
222	0	43	3.55	4.45
222	0	40	4.55	5.45
222	0	32	5.55	6.45
222	0	21	6.55	7.45
222	0	13	7.55	8.45
223	0	15	0.55	1.45
223	0	24	1.55	2.45
223	0	18	2.55	3.45
223	0	43	3.55	4.45
223	0	40	4.55	5.45
223	0	32	5.55	6.45
223	0	22	6.55	7.45
223	0	13	7.55	8.45
224	0	15	0.55	1.45
224	0	24	1.55	2.45
224	0	18	2.55	3.45
224	0	44	3.55	4.45
224	0	40	4.55	5.45
224	0	32	5.55	6.45
224	0	22	6.55	7.45
224	0	13	7.55	8.45
225	0	15	0.55	1.45
225	0	24	1.55	2.45
225	0	18	2.55	3.45
225	0	44	3.55	4.45
225	0	41	4.55	5.45
225	0	32	5.55	6.45
225	0	22	6.55	7.45
225	0	13	7.55	8.45
226	0	15	0.55	1.45
226	0	24	1.55	2.45
226	0	18	2.55	3.45
226	0	45	3.55	4.45
226	0	41	4.55	5.45
226	0	32	5.55	6.45
226	0	22	6.55	7.45
226	0	13	7.55	8.45
227	0	15	0.55	1.45
227	0	24	1.55	2.45
227	0	18	2.55	3.45
227	0	45	3.55	4.45
227	0	41	4.55	5.45
227	0	32	5.55	6.45
227	0	22	6.55	7.45
227	0	14	7.55	8.45
228	0	15	0.55	1.45
228	0	24	1.55	2.45
228	0	18	2.55	3.45
228	0	45	3.55	4.45
228	0	41	4.55	5.45
228	0	32	5.55	6.45
228	0	22	6.55	7.45
228	0	15	7.55	8.45
229	0	15	0.55	1.45
229	0	24	1.55	2.45
229	0	18	2.55	3.45
229	0	46	3.55	4.45
229	0	41	4.55	5.45
229	0	32	5.55	6.45
229	0	22	6.55	7.45
229	0	15	7.55	8.45
230	0	15	0.55	1.45
230	0	24	1.55	2.45
230	0	18	2.55	3.45
230	0	46	3.55	4.45
230	0	42	4.55	5.45
230	0	32	5.55	6.45
230	0	22	6.55	7.45
230	0	15	7.55	8.45
231	0	15	0.55	1.45
231	0	24	1.55	2.45
231	0	18	2.55	3.45
231	0	46	3.55	4.45
231	0	43	4.55	5.45
231	0	32	5.55	6.45
231	0	22	6.55	7.45
231	0	15	7.55	8.45
232	0	15	0.55	1.45
232	0	24	1.55	2.45
232	0	18	2.55	3.45
232	0	46	3.55	4.45
232	0	43	4.55	5.45
232	0	33	5.55	6.45
232	0	22	6.55	7.45
232	0	15	7.55	8.45
233	0	15	0.55	1.45
233	0	24	1.55	2.45
233	0	18	2.55	3.45
233	0	47	3.55	4.45
233	0	43	4.55	5.45
233	0	33	5.55	6.45
233	0	22	6.55	7.45
233	0	15	7.55	8.45
234	0	15	0.55	1.45
234	0	24	1.55	2.45
234	0	18	2.55	3.45
234	0	47	3.55	4.45
234	0	43	4.55	5.45
234	0	33	5.55	6.45
234	0	22	6.55	7.45
234	0	16	7.55	8.45
235	0	15	0.55	1.45
235	0	24	1.55	2.45
235	0	18	2.55	3.45
235	0	47	3.55	4.45
235	0	43	4.55	5.45
235	0	33	5.55	6.45
235	0	23	6.55	7.45
235	0	16	7.55	8.45
236	0	15	0.55	1.45
236	0	24	1.55	2.45
236	0	18	2.55	3.45
236	0	48	3.55	4.45
236	0	43	4.55	5.45
236	0	33	5.55	6.45
236	0	23	6.55	7.45
236	0	16	7.55	8.45
237	0	15	0.55	1.45
237	0	24	1.55	2.45
237	0	18	2.55	3.45
237	0	48	3.55	4.45
237	0	43	4.55	5.45
237	0	34	5.55	6.45
237	0	23	6.55	7.45
237	0	16	7.55	8.45
238	0	15	0.55	1.45
238	0	24	1.55	2.45
238	0	18	2.55	3.45
238	0	48	3.55	4.45
238	0	44	4.55	5.45
238	0	34	5.55	6.45
238	0	23	6.55	7.45
238	0	16	7.55	8.45
239	0	15	0.55	1.45
239	0	24	1.55	2.45
239	0	18	2.55	3.45
239	0	48	3.55	4.45
239	0	45	4.55	5.45
239	0	34	5.55	6.45
239	0	23	6.55	7.45
239	0	16	7.55	8.45
240	0	15	0.55	1.45
240	0	24	1.55	2.45
240	0	18	2.55	3.45
240	0	48	3.55	4.45
240	0	46	4.55	5.45
240	0	34	5.55	6.45
240	0	23	6.55	7.45
240	0	16	7.55	8.45
241	0	15	0.55	1.45
241	0	24	1.55	2.45
241	0	18	2.55	3.45
241	0	48	3.55	4.45
241	0	47	4.55	5.45
241	0	34	5.55	6.45
241	0	23	6.55	7.45
241	0	16	7.55	8.45
242	0	16	0.55	1.45
242	0	24	1.55	2.45
242	0	18	2.55	3.45
242	0	48	3.55	4.45
242	0	47	4.55	5.45
242	0	34	5.55	6.45
242	0	23	6.55	7.45
242	0	16	7.55	8.45
243	0	16	0.55	1.45
243	0	24	1.55	2.45
243	0	18	2.55	3.45
243	0	49	3.55	4.45
243	0	47	4.55	5.45
243	0	34	5.55	6.45
243	0	23	6.55	7.45
243	0	16	7.55	8.45
244	0	16	0.55	1.45
244	0	24	1.55	2.45
244	0	19	2.55	3.45
244	0	49	3.55	4.45
244	0	47	4.55	5.45
244	0	34	5.55	6.45
244	0	23	6.55	7.45
244	0	16	7.55	8.45
245	0	16	0.55	1.45
245	0	24	1.55	2.45
245	0	19	2.55	3.45
245	0	49	3.55	4.45
245	0	47	4.55	5.45
245	0	35	5.55	6.45
245	0	23	6.55	7.45
245	0	16	7.55	8.45
246	0	16	0.55	1.45
246	0	24	1.55	2.45
246	0	20	2.55	3.45
246	0	49	3.55	4.45
246	0	47	4.55	5.45
246	0	35	5.55	6.45
246	0	23	6.55	7.45
246	0	16	7.55	8.45
247	0	16	0.55	1.45
247	0	24	1.55	2.45
247	0	20	2.55	3.45
247	0	50	3.55	4.45
247	0	47	4.55	5.45
247	0	35	5.55	6.45
247	0	23	6.55	7.45
247	0	16	7.55	8.45
248	0	16	0.55	1.45
248	0	24	1.55	2.45
248	0	21	2.55	3.45
248	0	50	3.55	4.45
248	0	47	4.55	5.45
248	0	35	5.55	6.45
248	0	23	6.55	7.45
248	0	16	7.55	8.45
249	0	17	0.55	1.45
249	0	24	1.55	2.45
249	0	21	2.55	3.45
249	0	50	3.55	4.45
249	0	47	4.55	5.45
249	0	35	5.55	6.45
249	0	23	6.55	7.45
249	0	16	7.55	8.45
250	0	17	0.55	1.45
250	0	24	1.55	2.45
